지역번호,지역명,일시,평균기온(℃),평균최고기온(℃),최고기온(℃),최고기온관측지점,평균최저기온(℃),최저기온(℃),최저기온관측지점
0,전국,2013-04-09,8.2,13.1,17.4,창원,4.2,-1.5,대관령
0,전국,2013-04-08,8.6,16.3,20.4,합천,0.4,-4,장수
0,전국,2013-04-07,5.2,9.6,14.1,서귀포,1.8,-2.7,대관령
0,전국,2013-04-06,8.5,13,20.5,서귀포,3.7,-2,대관령
0,전국,2013-04-05,13.1,19.9,24.3,원주,5.1,-2.4,대관령
0,전국,2013-04-04,11.9,20.3,24.1,광주,4.7,-1.2,대관령
0,전국,2013-04-03,10,17.7,23.5,합천,3,-1.9,서산
0,전국,2013-04-02,7.4,12.1,20.6,밀양,4.3,0,철원
0,전국,2013-04-01,9.2,16.8,20.8,광주,1.1,-3.8,봉화
0,전국,2013-03-31,7.3,13.7,17.3,고흥,2.4,-4.5,철원
0,전국,2013-03-30,6.6,12.9,17.5,제주,0.8,-4.7,대관령
0,전국,2013-03-29,7.2,13.2,17.9,밀양,1.9,-4.6,철원
0,전국,2013-03-28,9.9,17.3,23.3,합천,2.7,-3.4,봉화
0,전국,2013-03-27,9,17.2,20.5,포항,1.3,-5.3,철원
0,전국,2013-03-26,5.1,12.5,16.1,대구,-2.3,-13.8,대관령
0,전국,2013-03-25,3.8,8.7,14.7,서귀포,-0.1,-11.2,대관령
0,전국,2013-03-24,6.5,12.4,18,밀양,1.3,-3,제천
0,전국,2013-03-23,6.7,13.8,17.7,광주,0.5,-6.2,대관령
0,전국,2013-03-22,5.3,11.3,16.4,합천,-0.5,-5.6,봉화
0,전국,2013-03-21,2.5,9.8,13.9,합천,-4.1,-10.3,대관령
0,전국,2013-03-20,5.5,11.9,19.1,의령군,-1.1,-7.2,대관령
0,전국,2013-03-19,10.7,15.8,21.3,대구,5,-1.8,백령도
0,전국,2013-03-18,10.3,15.5,21.5,합천,7,-0.8,백령도
0,전국,2013-03-17,8.9,17.6,22.8,"영덕,의성",0.3,-5.1,봉화
0,전국,2013-03-16,7.6,15.8,21.2,합천,1.2,-3.9,철원
0,전국,2013-03-15,5.9,13.4,18.9,합천,-1,-6.1,봉화
0,전국,2013-03-14,4.3,9.7,14.6,서귀포,0.3,-6.6,대관령
0,전국,2013-03-13,6.5,12.4,19.9,제주,2.1,-5.1,대관령
0,전국,2013-03-12,9.1,16.5,21.6,경주시,-0.3,-5.6,봉화
0,전국,2013-03-11,4.5,13.1,16.6,광주,-3.2,-8.5,대관령
0,전국,2013-03-10,5.8,13.9,24,영덕,0.4,-4.1,백령도
0,전국,2013-03-09,13.5,23.7,28.2,전주,2.3,-3.1,봉화
0,전국,2013-03-08,9.8,18.3,23.6,제주,2.5,-3.3,봉화
0,전국,2013-03-07,9.4,14.6,19.1,포항,3.5,-3,봉화
0,전국,2013-03-06,7.9,16.9,19.9,울산,-1,-6.2,의성
0,전국,2013-03-05,4.7,12.9,18.2,합천,-2.6,-7.5,의성
0,전국,2013-03-04,3.4,10.4,15,서귀포,-2.7,-8,의성
0,전국,2013-03-03,1.3,7.4,12.7,서귀포,-4.1,-9,대관령
0,전국,2013-03-02,0.4,5.6,11.6,서귀포,-3.7,-11.2,대관령
0,전국,2013-03-01,4.2,11.2,17.6,제주,-1.2,-6.6,대관령
0,전국,2013-02-28,8,16.4,21.1,정읍,-1.1,-6.7,봉화
0,전국,2013-02-27,6.1,13.1,18.1,진주,0.8,-4.9,의성
0,전국,2013-02-26,4.9,9.4,14.5,제주,0,-9.9,대관령
0,전국,2013-02-25,3.1,10.3,14.8,해남,-3.3,-12.5,대관령
0,전국,2013-02-24,1.8,7.7,12.2,서귀포,-4.1,-9.8,철원
0,전국,2013-02-23,0.1,5.2,11.9,서귀포,-5.1,-12,대관령
0,전국,2013-02-22,1.6,7.1,14.3,서귀포,-3.5,-11.7,대관령
0,전국,2013-02-21,-0.2,5.3,11.5,서귀포,-5.2,-11.7,대관령
0,전국,2013-02-20,-1.9,3.6,9.7,서귀포,-6.8,-14.1,대관령
0,전국,2013-02-19,-0.1,4,8.4,서귀포,-3.4,-9.3,대관령
0,전국,2013-02-18,2.9,6.3,14.3,"성산,서귀포",0.2,-5,대관령
0,전국,2013-02-17,2,6.3,14.3,서귀포,-3.2,-10.2,대관령
0,전국,2013-02-16,-1.6,4.6,9.9,광양시,-7.2,-18.1,대관령
0,전국,2013-02-15,1.4,6.1,12.8,서귀포,-3.4,-9.7,철원
0,전국,2013-02-14,2.1,7.9,12.4,광양시,-3.3,-10.5,대관령
0,전국,2013-02-13,-0.9,5.1,10.2,광양시,-6.8,-14.5,대관령
0,전국,2013-02-12,-1.7,1.7,12.4,서귀포,-4.4,-10.9,대관령
0,전국,2013-02-11,-2.8,2.7,10.7,서귀포,-8,-20.1,대관령
0,전국,2013-02-10,-1.7,3.8,10.7,서귀포,-7.1,-14,제천
0,전국,2013-02-09,-5.1,0.6,7.4,서귀포,-10.6,-20.7,철원
0,전국,2013-02-08,-8.2,-2.5,4.9,서귀포,-13.2,-25.6,대관령
0,전국,2013-02-07,-6.2,0,5.9,서귀포,-10.9,-19.3,대관령
0,전국,2013-02-06,1.1,3.7,10.7,서귀포,-1.2,-7.5,대관령
0,전국,2013-02-05,0.6,3.5,10.9,성산,-3,-14.1,대관령
0,전국,2013-02-04,2,6.3,18.9,서귀포,-1.6,-10.6,대관령
0,전국,2013-02-03,-0.2,2.8,14.1,제주,-4.7,-12.1,대관령
0,전국,2013-02-02,3,8.1,14.2,서귀포,-2,-8.2,대관령
0,전국,2013-02-01,8.6,12.2,19,제주,4.8,-1.9,백령도
0,전국,2013-01-31,6.4,12.7,17.4,제주,0.3,-6.3,대관령
0,전국,2013-01-30,4.1,11,16.1,제주,-0.9,-5.7,의성
0,전국,2013-01-29,2.2,8,12.3,"흑산도,광양시",-3.1,-9,의성
0,전국,2013-01-28,-1.8,4.4,10.9,서귀포,-8.7,-18.3,대관령
0,전국,2013-01-27,-5,-0.8,6.4,서귀포,-8.8,-21.2,대관령
0,전국,2013-01-26,-5.5,-1.2,9.6,서귀포,-8.9,-19,대관령
0,전국,2013-01-25,-4.6,-1.5,7.4,서귀포,-6.7,-16.1,대관령
0,전국,2013-01-24,0.9,4.6,11.1,성산,-3.2,-11.2,대관령
0,전국,2013-01-23,2.5,4.1,10.8,서귀포,0.9,-3.9,대관령
0,전국,2013-01-22,3.6,5.7,12.2,서귀포,2.3,-3,대관령
0,전국,2013-01-21,3.8,5.3,16.2,"제주,성산",2.2,-2,춘천
0,전국,2013-01-20,1.4,7,13.2,제주,-4.7,-16.5,대관령
0,전국,2013-01-19,-0.1,5.9,11.3,서귀포,-5.3,-14,봉화
0,전국,2013-01-18,-3.3,3.2,9.4,서귀포,-9.1,-19.8,철원
0,전국,2013-01-17,-2.8,0.3,7.1,서귀포,-6.2,-15.4,철원
0,전국,2013-01-16,-0.7,3.9,11.1,서귀포,-5.7,-14.1,대관령
0,전국,2013-01-15,-1.9,4.9,11.4,서귀포,-7.2,-16,철원
0,전국,2013-01-14,-0.7,5.7,14.3,서귀포,-6.1,-15.7,철원
0,전국,2013-01-13,-0.7,3.9,10.2,서귀포,-4.7,-12.2,철원
0,전국,2013-01-12,0.3,7,14,서귀포,-5.6,-14,봉화
0,전국,2013-01-11,-4.3,2.9,9.8,서귀포,-11.8,-20.6,봉화
0,전국,2013-01-10,-6.9,-0.8,7.4,서귀포,-12,-23.4,철원
0,전국,2013-01-09,-5.6,-1.5,8.9,서귀포,-9.6,-20.2,철원
0,전국,2013-01-08,-3.2,3.2,10.8,서귀포,-8.7,-17.9,철원
0,전국,2013-01-07,-4,2.5,8.8,광양시,-9.7,-20.4,철원
0,전국,2013-01-06,-4.1,2.1,10,서귀포,-8.5,-20.2,철원
0,전국,2013-01-05,-5.9,1,8.8,서귀포,-13.1,-24.2,제천
0,전국,2013-01-04,-9,-1.9,6.7,서귀포,-14.7,-26.8,대관령
0,전국,2013-01-03,-9.9,-5.1,5.5,서귀포,-13.9,-25.8,철원
0,전국,2013-01-02,-6,0,10.9,서귀포,-11.2,-22.8,철원
0,전국,2013-01-01,-3.2,2.6,10.7,서귀포,-9.1,-19.2,철원
0,전국,2012-12-31,-6.1,-1.2,5.8,서귀포,-10.5,-19.8,파주
0,전국,2012-12-30,-3.5,1.4,9.4,서귀포,-8.1,-17.5,제천
0,전국,2012-12-29,0.7,4.2,14,서귀포,-3.1,-9.5,장수
0,전국,2012-12-28,-0.7,2.2,14.1,서귀포,-3.3,-10,대관령
0,전국,2012-12-27,-4.1,2.7,10,서귀포,-11.5,-19.5,대관령
0,전국,2012-12-26,-8,-2.1,9.4,서귀포,-12.6,-23.5,대관령
0,전국,2012-12-25,-4.3,0.7,9.6,서귀포,-9.5,-17,대관령
0,전국,2012-12-24,-6.7,-1.4,7.8,서귀포,-12,-23.2,대관령
0,전국,2012-12-23,-4.8,-1.3,6.3,서귀포,-9.2,-16.1,대관령
0,전국,2012-12-22,0.1,3.1,12.3,서귀포,-3.2,-12.3,대관령
0,전국,2012-12-21,0.9,3,15.3,"고산,서귀포",-2.2,-11.8,대관령
0,전국,2012-12-20,-1.8,4.4,10.8,서귀포,-7.3,-13.7,대관령
0,전국,2012-12-19,-4.2,0.8,9,서귀포,-8.1,-20.2,대관령
0,전국,2012-12-18,-2.8,0.6,8.9,서귀포,-5.8,-17.9,대관령
0,전국,2012-12-17,2.7,7.1,14.2,서귀포,-0.6,-6.9,대관령
0,전국,2012-12-16,3.3,8.7,15.6,서귀포,-0.4,-9.3,대관령
0,전국,2012-12-15,5.3,8.7,14.8,광양시,2.1,-2.6,철원
0,전국,2012-12-14,3.3,6.6,18,제주,-1.2,-8.6,제천
0,전국,2012-12-13,-1.3,6.7,14.9,성산,-8.4,-18.1,봉화
0,전국,2012-12-12,-3.6,3.6,10.5,광양시,-8.8,-21,대관령
0,전국,2012-12-11,-4.2,2.1,10.4,서귀포,-9.6,-22,대관령
0,전국,2012-12-10,-5.4,0.1,9.9,서귀포,-10.2,-21.6,철원
0,전국,2012-12-09,-6.2,-2.2,8.5,서귀포,-10.1,-21.7,철원
0,전국,2012-12-08,-3.9,0.1,9,제주,-7.6,-17,철원
0,전국,2012-12-07,-2.1,2,15.6,서귀포,-6.4,-16.4,철원
0,전국,2012-12-06,-3.8,-0.2,8.7,서귀포,-7.4,-18.1,철원
0,전국,2012-12-05,0,5.4,13.3,제주,-3.8,-12.1,철원
0,전국,2012-12-04,0.2,3.7,10.7,서귀포,-2.7,-10.4,대관령
0,전국,2012-12-03,3.2,8.4,15.7,성산,-1.3,-7.2,봉화
0,전국,2012-12-02,3.1,8.4,15.5,서귀포,-0.7,-9.6,대관령
0,전국,2012-12-01,1,5.7,12.5,서귀포,-3.5,-10.7,대관령
0,전국,2012-11-30,2.6,8.6,16.2,서귀포,-2.4,-8.5,봉화
0,전국,2012-11-29,2.9,8.1,15.5,서귀포,-1.4,-7.7,대관령
0,전국,2012-11-28,6.2,13.2,17.8,"성산,서귀포",-0.9,-9.1,봉화
0,전국,2012-11-27,1.8,7.7,13.3,서귀포,-2.9,-9.3,봉화
0,전국,2012-11-26,3.8,8,14.9,서귀포,0.7,-6.5,대관령
0,전국,2012-11-25,3.5,9.3,14.5,울산,-2.9,-8.7,의성
0,전국,2012-11-24,3.3,8.8,13.4,서귀포,-1.3,-6.3,제천
0,전국,2012-11-23,6.1,9.8,16.3,광양시,3.2,-2.4,파주
0,전국,2012-11-22,6.2,12.5,17.5,광양시,0.5,-5.5,봉화
0,전국,2012-11-21,3.7,9.6,14.3,성산,-2.3,-11,대관령
0,전국,2012-11-20,3.2,8.2,15.4,서귀포,-1.1,-8,대관령
0,전국,2012-11-19,5.3,11.6,17.2,서귀포,-0.2,-5.9,봉화
0,전국,2012-11-18,4.5,10.8,16.1,광양시,-0.2,-8,대관령
0,전국,2012-11-17,7.5,10.9,16.3,서귀포,3.6,-2.3,봉화
0,전국,2012-11-16,5.9,10.9,18.2,서귀포,-0.5,-6.5,봉화
0,전국,2012-11-15,4.9,11.3,15.9,광양시,0.1,-7.2,대관령
0,전국,2012-11-14,4.8,8.2,13.3,"고산,서귀포",2.2,-4.5,대관령
0,전국,2012-11-13,7.3,11.2,17.1,성산,3.9,-2.9,대관령
0,전국,2012-11-12,9.6,12.5,16.3,창원,6.9,0.4,대관령
0,전국,2012-11-11,10.6,15,20.1,강릉,6.9,0.5,대관령
0,전국,2012-11-10,12.1,15.6,19.4,고창군,7.7,1.4,철원
0,전국,2012-11-09,9.8,16.2,20.5,서귀포,4.9,-5.1,대관령
0,전국,2012-11-08,10,15,20.2,서귀포,5.5,-1.7,대관령
0,전국,2012-11-07,9.8,14.3,19.4,서귀포,6.1,-0.2,봉화
0,전국,2012-11-06,9.3,12.4,17.1,부산,6.3,0.9,대관령
0,전국,2012-11-05,10.4,14.8,18.8,포항,6.9,1.7,철원
0,전국,2012-11-04,10.8,14.9,19.3,성산,5.4,-3.1,대관령
0,전국,2012-11-03,8.1,16.7,19.4,광양시,0.8,-6,대관령
0,전국,2012-11-02,6.2,13.7,19.3,광양시,0.3,-7.4,대관령
0,전국,2012-11-01,7.2,11.8,16.3,서귀포,2.6,-4,봉화
0,전국,2012-10-31,8.2,13.7,17.3,서귀포,3.5,-1.9,의성
0,전국,2012-10-30,10.3,15,20.8,서귀포,5.4,0.5,임실
0,전국,2012-10-29,12.1,18.5,24.2,광양시,6.8,0.6,대관령
0,전국,2012-10-28,15.4,20.6,24.2,서귀포,9.8,3,대관령
0,전국,2012-10-27,14.8,17.2,25.4,제주,11.9,2.8,대관령
0,전국,2012-10-26,14.5,22.2,24.9,"전주,고창군",8.6,-0.2,대관령
0,전국,2012-10-25,13.2,21,24.3,광양시,7.4,0.6,봉화
0,전국,2012-10-24,11.6,18.2,21.9,광양시,5.9,-0.1,임실
0,전국,2012-10-23,11,16.2,21.3,서귀포,6.3,0.3,봉화
0,전국,2012-10-22,14.7,20.2,25.4,경주시,10.5,4,대관령
0,전국,2012-10-21,15.7,24,26.9,광양시,9.2,1.6,장수
0,전국,2012-10-20,13.6,21.2,24,광양시,7,-0.4,봉화
0,전국,2012-10-19,12.3,20.6,24.4,광양시,5.5,-0.7,장수
0,전국,2012-10-18,10.5,17.7,23.3,광양시,4.2,-3.9,대관령
0,전국,2012-10-17,13.6,18.1,24.6,서귀포,8.2,1.3,봉화
0,전국,2012-10-16,15.6,23,26.4,전주,7.7,-2.2,대관령
0,전국,2012-10-15,13.7,22,26.3,장흥,7.7,-1,대관령
0,전국,2012-10-14,15.4,23.5,27.8,서귀포,9.6,3.9,제천
0,전국,2012-10-13,14.5,22.9,25.9,광양시,8.6,1.1,대관령
0,전국,2012-10-12,13.4,21.9,25.4,광양시,6.6,0.4,"임실,장수"
0,전국,2012-10-11,13.7,19.9,24.1,광양시,8.7,3.2,대관령
0,전국,2012-10-10,15.4,21.9,25.4,광양시,10.5,4.6,봉화
0,전국,2012-10-09,15.2,21.9,25.3,서귀포,9.2,0,대관령
0,전국,2012-10-08,15.6,22.4,24.5,동두천,10.5,2.2,대관령
0,전국,2012-10-07,16.7,23.8,26.3,전주,11.2,4.3,대관령
0,전국,2012-10-06,17.9,24,27.7,광양시,13.5,7.6,장수
0,전국,2012-10-05,17.5,22.8,26.4,광양시,12.3,4.7,대관령
0,전국,2012-10-04,17.1,24.5,28.4,광양시,11.1,0.2,대관령
0,전국,2012-10-03,17.4,24.6,27.1,전주,11.8,2.7,대관령
0,전국,2012-10-02,17.3,24.4,28.3,광양시,12,4.3,대관령
0,전국,2012-10-01,16.7,23.7,27.8,광양시,11.1,2.1,대관령
0,전국,2012-09-30,15.9,22,26,광양시,10.6,1.5,대관령
0,전국,2012-09-29,16.6,21.7,25.4,울산,12.4,5.3,대관령
0,전국,2012-09-28,18.6,24.5,28,광양시,14.4,8.4,대관령
0,전국,2012-09-27,18.8,23.7,27.6,김해시,15.2,7.9,대관령
0,전국,2012-09-26,18.8,25,28.2,김해시,13.4,4.6,대관령
0,전국,2012-09-25,19.2,26.2,28.8,전주,13.6,6.8,봉화
0,전국,2012-09-24,19.1,26.2,28.9,전주,13.5,3.2,대관령
0,전국,2012-09-23,19.3,26.2,29.5,광양시,14.1,5.5,대관령
0,전국,2012-09-22,19.1,25.8,28.1,광양시,14.2,8.4,대관령
0,전국,2012-09-21,18.7,24.9,28.1,광양시,14.1,5.9,대관령
0,전국,2012-09-20,18.9,25.4,28.5,광양시,14.1,8.2,대관령
0,전국,2012-09-19,19.6,25.1,27.3,밀양,15.5,11.3,대관령
0,전국,2012-09-18,20.7,25.4,27.7,동해,17.2,13.1,대관령
0,전국,2012-09-17,18.8,20.9,26,"창원,서귀포",17.4,12.8,대관령
0,전국,2012-09-16,18.8,20.7,27.5,서귀포,17.3,12.3,대관령
0,전국,2012-09-15,19.8,23.6,26.9,서귀포,16.8,12.6,대관령
0,전국,2012-09-14,19.8,22.7,26.1,남해,17.6,13.6,대관령
0,전국,2012-09-13,21.3,23.9,30,"포항,경주시",19.3,14.5,대관령
0,전국,2012-09-12,21.1,26.3,29.3,"광주,고창군",16.5,7.4,대관령
0,전국,2012-09-11,20.9,26.9,29.1,남원,16.1,5.8,대관령
0,전국,2012-09-10,21,26.3,29,수원,17.3,9.1,대관령
0,전국,2012-09-09,19.9,22.8,26.8,동두천,18,13,대관령
0,전국,2012-09-08,21.9,26.4,30.4,경주시,18.8,14.1,대관령
0,전국,2012-09-07,21.9,27.5,30.4,북창원,15.7,9.2,대관령
0,전국,2012-09-06,20.8,27.2,30.6,양산시,15.7,8.4,대관령
0,전국,2012-09-05,22.8,28,30.8,대구,18.2,12.3,대관령
0,전국,2012-09-04,23.1,27,30.7,"대구,울산",19.8,14.3,장수
0,전국,2012-09-03,23.7,29,31.5,청주,19.9,14.1,대관령
0,전국,2012-09-02,23.3,28.4,31.6,동두천,19.9,14.5,태백
0,전국,2012-09-01,22.9,28.1,30.9,동두천,19.1,13.2,대관령
0,전국,2012-08-31,22.6,27.7,30,"보성군,고흥",18.3,13.9,대관령
0,전국,2012-08-30,22.3,25.4,29.6,"성산,서귀포",19.6,14.6,"대관령,태백"
0,전국,2012-08-29,26.2,30.3,32.9,김해시,23.2,19.8,대관령
0,전국,2012-08-28,25.9,28.6,31.1,청주,23.4,19.9,백령도
0,전국,2012-08-27,27.1,30.8,33.9,홍천,23.1,15.4,대관령
0,전국,2012-08-26,27,32.2,35.3,정읍,22.8,17.4,대관령
0,전국,2012-08-25,25.6,30.6,33.8,"전주,남원",22,16.2,대관령
0,전국,2012-08-24,22.4,24.4,28.1,제주,20.6,14.8,대관령
0,전국,2012-08-23,22.4,24.7,29.2,영광군,20.6,14.8,대관령
0,전국,2012-08-22,23.6,26.7,31.1,고산,21.7,16.5,대관령
0,전국,2012-08-21,26.7,31.3,34.8,전주,24,18.4,백령도
0,전국,2012-08-20,26.8,29.3,33.4,포항,24.8,21.1,대관령
0,전국,2012-08-19,28.2,32.2,35.5,대구,25.3,21.2,백령도
0,전국,2012-08-18,27.6,31.8,35.7,대구,24.6,19.3,대관령
0,전국,2012-08-17,26.9,31.8,35.2,"전주,정읍",23.4,16.4,대관령
0,전국,2012-08-16,25.6,29.3,34.9,경주시,23.1,17.9,대관령
0,전국,2012-08-15,26.5,30.2,34.3,제주,23.5,19.4,백령도
0,전국,2012-08-14,25.4,29.1,33.1,홍천,22.4,12.8,대관령
0,전국,2012-08-13,25.5,28.8,33,수원,23.2,17.3,대관령
0,전국,2012-08-12,26.2,30.2,34.3,밀양,23.7,18,대관령
0,전국,2012-08-11,26.9,31.8,36.2,김해시,22.7,16.1,대관령
0,전국,2012-08-10,25.3,29,34.3,김해시,23.1,17.9,대관령
0,전국,2012-08-09,27.2,32.7,36.2,밀양,23,16.3,대관령
0,전국,2012-08-08,27,32.4,35.5,"영월,전주",22.3,12.9,대관령
0,전국,2012-08-07,28.2,33.5,37,김해시,24,14.7,대관령
0,전국,2012-08-06,29,34.5,38.3,전주,24.4,17.4,대관령
0,전국,2012-08-05,29.2,35.3,38.7,영월,23.6,17,대관령
0,전국,2012-08-04,28.8,34.3,38,영월,24.3,17,대관령
0,전국,2012-08-03,28.8,33.6,37.3,전주,24.9,19,대관령
0,전국,2012-08-02,28.8,32.9,36.1,동두천,25.5,20.4,대관령
0,전국,2012-08-01,29.4,34.9,37.8,정읍,24.3,18.4,대관령
0,전국,2012-07-31,28.9,34.3,37.5,밀양,24.7,20,대관령
0,전국,2012-07-30,28.8,33.8,37,합천,24.4,19.8,백령도
0,전국,2012-07-29,28.7,34,37.5,밀양,24.1,18.4,봉화
0,전국,2012-07-28,28.2,33.6,37.1,밀양,23.8,18.2,봉화
0,전국,2012-07-27,28,33.2,35.9,대구,23.6,18.8,봉화
0,전국,2012-07-26,27.9,33.4,36.4,포항,23.3,19.2,대관령
0,전국,2012-07-25,28,33.4,36.7,밀양,23.6,18.4,봉화
0,전국,2012-07-24,28,33.1,36.3,경주시,24.1,19.5,태백
0,전국,2012-07-23,27.3,31.8,34.9,울산,23.8,19.7,북강릉
0,전국,2012-07-22,25.6,29,33.8,전주,23.3,16.4,대관령
0,전국,2012-07-21,26.1,31,33.8,이천,22.3,16.8,대관령
0,전국,2012-07-20,26.1,30.8,35.7,의령군,22.8,17.5,대관령
0,전국,2012-07-19,25.6,29.2,34.1,영덕,23.1,18.5,백령도
0,전국,2012-07-18,25.4,28.6,33.6,의령군,22.7,16.7,대관령
0,전국,2012-07-17,23.5,26.3,31.7,홍천,21.2,16,대관령
0,전국,2012-07-16,23,26.5,34.5,의령군,20.4,15.2,대관령
0,전국,2012-07-15,22.4,25.1,30.3,의령군,20.3,15.4,대관령
0,전국,2012-07-14,23.3,25.8,28.6,"청주,천안",21.3,15.5,대관령
0,전국,2012-07-13,24.8,29,31.8,"대구,영광군",21.9,17.7,대관령
0,전국,2012-07-12,25,29.1,32.5,밀양,21.1,17.2,울진
0,전국,2012-07-11,24.1,27.3,31.6,제주,21.9,17.7,대관령
0,전국,2012-07-10,24,27.8,31.4,홍천,20.9,14.4,"대관령,청송군"
0,전국,2012-07-09,24.9,30.7,33.5,대구,20,14.6,대관령
0,전국,2012-07-08,24,29.7,34.1,홍천,19.3,10.1,대관령
0,전국,2012-07-07,23,28.1,32.4,동두천,19.6,13.1,대관령
0,전국,2012-07-06,23.2,25.5,31.2,제주,21,16.3,대관령
0,전국,2012-07-05,23.9,26.1,32.7,제주,22.3,18.5,대관령
0,전국,2012-07-04,25.4,29.6,34,영덕,22,18.1,봉화
0,전국,2012-07-03,24.6,29.3,33.1,"포항,합천",20.4,13.5,대관령
0,전국,2012-07-02,24,29.2,33,밀양,19.9,14,대관령
0,전국,2012-07-01,23.4,27.7,30.9,양산시,20.4,16.8,대관령
0,전국,2012-06-30,23.3,26,30.2,제주,20.9,17.5,대관령
0,전국,2012-06-29,23.5,28.7,33.4,충주,19.4,13.6,대관령
0,전국,2012-06-28,22.8,28,31.2,"파주,광주",18.1,12.4,대관령
0,전국,2012-06-27,21.4,25,31.7,파주,18.7,12.1,대관령
0,전국,2012-06-26,21.7,25.5,31,인천,18.6,12.4,대관령
0,전국,2012-06-25,22.7,27.7,33.7,정읍,18.2,9.7,대관령
0,전국,2012-06-24,23.3,27.1,35.3,파주,19.6,10.8,대관령
0,전국,2012-06-23,23.8,29.8,33.6,홍천,19.2,14.1,대관령
0,전국,2012-06-22,23.1,28.9,32.5,전주,18.4,14.2,청송군
0,전국,2012-06-21,23.5,29.8,34.3,파주,18.9,13.3,대관령
0,전국,2012-06-20,22.6,27.7,32.8,파주,18.3,12.5,봉화
0,전국,2012-06-19,22.9,28.9,34,이천,18.8,14.2,대관령
0,전국,2012-06-18,22.2,27.1,31.5,동두천,18.5,13.1,대관령
0,전국,2012-06-17,23.2,29.2,31.5,영천,17.8,12.4,대관령
0,전국,2012-06-16,22.2,27.7,30.9,이천,17.5,13.2,대관령
0,전국,2012-06-15,20.4,23,28.9,파주,18.1,12.1,대관령
0,전국,2012-06-14,21.5,26.6,32,정읍,17.4,10.4,대관령
0,전국,2012-06-13,21.4,26.4,31.1,고창군,17.7,11.1,대관령
0,전국,2012-06-12,22,27.6,31.3,"순창군,의령군",17.9,13.2,대관령
0,전국,2012-06-11,21.5,26.3,29,주암,17.9,12.1,봉화
0,전국,2012-06-10,22.1,27.9,31.4,광주,17.5,9.8,대관령
0,전국,2012-06-09,21.6,27,32.1,파주,17.6,10.7,대관령
0,전국,2012-06-08,20.1,23.5,30.9,인제,18,13.2,대관령
0,전국,2012-06-07,22.7,28.8,31.5,의성,17.9,11.8,대관령
0,전국,2012-06-06,22.7,28,31.4,동두천,18.5,12.8,봉화
0,전국,2012-06-05,23.1,28.8,31.9,대구,18.7,14.3,봉화
0,전국,2012-06-04,21.6,27.5,30.7,의성,15.6,9.7,대관령
0,전국,2012-06-03,20.9,27.7,30.7,"대구,의성",14.6,10.3,대관령
0,전국,2012-06-02,20.3,26.5,29.9,청주,16.4,9.4,대관령
0,전국,2012-06-01,19.8,25.8,29,대구,14.3,8.2,대관령
0,전국,2012-05-31,19.6,25.5,28.7,주암,15.5,9.5,대관령
0,전국,2012-05-30,18.7,21.9,26.4,광주,16.6,10.1,태백
0,전국,2012-05-29,20.4,26.7,32.6,주암,15.1,10.1,임실
0,전국,2012-05-28,19.7,25.8,30.5,의령군,14.9,8.7,"대관령,봉화"
0,전국,2012-05-27,20.4,27.6,33.1,의령군,13,6.9,봉화
0,전국,2012-05-26,19.7,27.4,31.4,의령군,12.7,4.6,대관령
0,전국,2012-05-25,19.9,26.1,29.1,합천,15.3,9.5,대관령
0,전국,2012-05-24,19.7,25.4,30.3,"의령군,밀양",14.8,8.6,봉화
0,전국,2012-05-23,20.7,28.1,31.3,의령군,14.6,7.8,대관령
0,전국,2012-05-22,20,27.7,30.5,"동두천,의령군",12.5,4,대관령
0,전국,2012-05-21,19.4,26.7,30.1,"파주,전주",12.3,3.7,대관령
0,전국,2012-05-20,19,26.9,31.3,홍천,11.6,5.7,대관령
0,전국,2012-05-19,17.8,24.6,27.5,강릉,11,4.8,봉화
0,전국,2012-05-18,16.7,24.6,28.1,의령군,9.3,1.5,대관령
0,전국,2012-05-17,16.1,21.8,27.5,서귀포,11.2,3.6,대관령
0,전국,2012-05-16,17.3,23.7,27.8,합천,11.4,5.7,봉화
0,전국,2012-05-15,17.5,22.9,27.1,의령군,13.1,6.5,백령도
0,전국,2012-05-14,15.6,17.1,24.1,제주,14,9,대관령
0,전국,2012-05-13,16.9,22.4,26.5,동두천,12.2,6.6,청송군
0,전국,2012-05-12,15.5,20.9,24.7,영월,11.3,4.6,대관령
0,전국,2012-05-11,14.5,17.8,23.5,전주,12.4,5.7,대관령
0,전국,2012-05-10,15.9,20.8,27.6,천안,12.2,6,대관령
0,전국,2012-05-09,18.4,26.1,30,"광주,의령군",12.6,3.9,대관령
0,전국,2012-05-08,18.9,27,31.1,전주,12.5,6.4,대관령
0,전국,2012-05-07,18.4,26.5,30.1,합천,10.7,2.4,대관령
0,전국,2012-05-06,17.7,25,28.5,"의령군,합천",10.6,3.2,대관령
0,전국,2012-05-05,19.6,26.2,30.9,창원,13.3,7.5,임실
0,전국,2012-05-04,18.9,26.1,31.1,합천,12,6.1,대관령
0,전국,2012-05-03,17.4,22.8,28.1,서귀포,13.4,8,백령도
0,전국,2012-05-02,19,23.7,30.2,동두천,15.6,9.6,대관령
0,전국,2012-05-01,18.8,23.2,30.2,동두천,14.7,6.1,대관령
0,전국,2012-04-30,18.7,23.7,32,파주,12.9,5.7,대관령
0,전국,2012-04-29,16.8,22.1,27.5,홍천,11,5.4,장수
0,전국,2012-04-28,16.9,24.9,29.8,포항,8.6,2.5,순천
