지역번호,지역명,일시,평균일강수량(mm),최다일강수량(mm),최다강수량지점,1시간최다강수량(mm),1시간최다강수량지점
0,전국,1990-11-05,0.6,8.3,보령,8,보령
0,전국,1990-11-04,0.2,44.3,대관령,4.3,강릉
0,전국,1990-11-03,0.1,6.1,울릉도,4.9,울릉도
0,전국,1990-11-02,2.8,73.6,속초,12.6,강릉
0,전국,1990-11-01,0,,,,
0,전국,1990-10-31,0,0.2,안동,0.1,안동
0,전국,1990-10-30,0,0.3,청주,0.1,청주
0,전국,1990-10-29,0.9,80.2,서귀포,73,서귀포
0,전국,1990-10-28,0,23,"성산,성산포",17,"성산,성산포"
0,전국,1990-10-27,0,,,,
0,전국,1990-10-26,1.5,32.7,강릉,11.3,강릉
0,전국,1990-10-25,2.5,22.4,속초,11.7,속초
0,전국,1990-10-24,0.2,10.5,고산,3.5,고산
0,전국,1990-10-23,0,2,울릉도,2,울릉도
0,전국,1990-10-22,0.2,7.6,포항,5,삼척
0,전국,1990-10-21,0.3,8.4,포항,8.4,포항
0,전국,1990-10-20,0,,,,
0,전국,1990-10-19,0,,,,
0,전국,1990-10-18,0,,,,
0,전국,1990-10-17,0,,,,
0,전국,1990-10-16,0.2,8.5,춘천,8.4,춘천
0,전국,1990-10-15,0,0,"울릉도,울진,안동",0,"울릉도,울진,안동"
0,전국,1990-10-14,0.4,16.9,울진,16.9,울진
0,전국,1990-10-13,2,39.8,울릉도,6.6,울릉도
0,전국,1990-10-12,0.3,12.7,제주,2.5,"성산,성산포"
0,전국,1990-10-11,0.3,13.4,고산,4.7,고산
0,전국,1990-10-10,0,,,,
0,전국,1990-10-09,2.2,45.8,강릉,10.4,속초
0,전국,1990-10-08,1.2,40.8,대관령,13,대관령
0,전국,1990-10-07,0,0,"포항,울산,창원,부산",0,"포항,울산,창원,부산"
0,전국,1990-10-06,0.2,5.8,부산,2.1,부산
0,전국,1990-10-05,0.2,7.5,부산,4.7,부산
0,전국,1990-10-04,2.8,51.2,울릉도,35,울릉도
0,전국,1990-10-03,1.2,16,목포,10.2,목포
0,전국,1990-10-02,0,,,,
0,전국,1990-10-01,0,0,"청주,대전,보은",0,"청주,대전,보은"
0,전국,1990-09-30,0,0,"대관령,포항,부산,통영",0,"대관령,포항,부산,통영"
0,전국,1990-09-29,0,0.6,대관령,0.4,대관령
0,전국,1990-09-28,0,,,,
0,전국,1990-09-27,0,0.6,포항,0.5,포항
0,전국,1990-09-26,0,2.2,서귀포,1.5,서귀포
0,전국,1990-09-25,0.7,10,남해,4,남해
0,전국,1990-09-24,11.3,81.2,제주,28.1,완도
0,전국,1990-09-23,15.2,55.5,대구,38,여수
0,전국,1990-09-22,0,,,,
0,전국,1990-09-21,0,,,,
0,전국,1990-09-20,0,,,,
0,전국,1990-09-19,0,0.7,태백,0.7,태백
0,전국,1990-09-18,0,0,부산,0,부산
0,전국,1990-09-17,2.7,42,거제,14.2,통영
0,전국,1990-09-16,0,0,"창원,통영,거제",0,"창원,통영,거제"
0,전국,1990-09-15,0,3.8,서귀포,1.5,서귀포
0,전국,1990-09-14,15.5,112.5,"성산,성산포",21.5,"성산,성산포"
0,전국,1990-09-13,0,0.4,장흥,0.4,장흥
0,전국,1990-09-12,18.5,83.6,창원,47.6,창원
0,전국,1990-09-11,75.1,338.5,태백,49,충주
0,전국,1990-09-10,47.2,276.3,수원,59,이천
0,전국,1990-09-09,16.2,158.5,충주,58,강화
0,전국,1990-09-08,1.6,25,서귀포,24.9,서귀포
0,전국,1990-09-07,1.8,36.7,전주,30,전주
0,전국,1990-09-06,12.2,143,"성산,성산포",40,"성산,성산포"
0,전국,1990-09-05,2.9,80,서귀포,14.7,서귀포
0,전국,1990-09-04,0.4,18.8,서울,17.5,서울
0,전국,1990-09-03,3.4,46.3,속초,20.3,속초
0,전국,1990-09-02,7.6,39,인제,22.3,창원
0,전국,1990-09-01,47.1,142,강화,42,구미
0,전국,1990-08-31,22.1,102,홍천,44.5,홍천
0,전국,1990-08-30,0,3,"성산,성산포",3,"성산,성산포"
0,전국,1990-08-29,0,,,,
0,전국,1990-08-28,0,,,,
0,전국,1990-08-27,0.3,11.7,정읍,11,정읍
0,전국,1990-08-26,0,2.2,대관령,1.2,대관령
0,전국,1990-08-25,0,5,서귀포,2.8,서귀포
0,전국,1990-08-24,0,0,서귀포,0,서귀포
0,전국,1990-08-23,0.3,3.4,태백,4.8,봉화
0,전국,1990-08-22,6.8,29.5,합천,21.5,주암
0,전국,1990-08-21,53.8,127.2,임실,49,임실
0,전국,1990-08-20,24.4,110.8,서귀포,58.2,청주
0,전국,1990-08-19,1.2,46.6,철원,9.5,철원
0,전국,1990-08-18,0.2,57.6,서귀포,25.1,서귀포
0,전국,1990-08-17,8.9,54.5,태백,21.1,태백
0,전국,1990-08-16,7.7,62.2,영천,45.4,대구
0,전국,1990-08-15,11,63.2,임실,38,"임실,구미"
0,전국,1990-08-14,11.3,73,철원,45.5,철원
0,전국,1990-08-13,0,0,강화,0,강화
0,전국,1990-08-12,0,,,,
0,전국,1990-08-11,0,0.3,고산,0.3,고산
0,전국,1990-08-10,7.9,45,수원,34.7,군산
0,전국,1990-08-09,8.7,50.5,서귀포,38,안동
0,전국,1990-08-08,2.3,58.9,이천,57,이천
0,전국,1990-08-07,0.2,7,광주,6.8,광주
0,전국,1990-08-06,0,0.5,남원,0.5,남원
0,전국,1990-08-05,0,10.6,서귀포,7.7,서귀포
0,전국,1990-08-04,0.4,15.9,울산,15.9,울산
0,전국,1990-08-03,0.3,7,대구,6.7,대구
0,전국,1990-08-02,0,,,,
0,전국,1990-08-01,0,,,,
0,전국,1990-07-31,0,0,"속초,강릉,영천",0,"속초,강릉,영천"
0,전국,1990-07-30,0.8,42.8,임실,34,임실
0,전국,1990-07-29,0.6,18.5,임실,18.5,임실
0,전국,1990-07-28,0.8,12.7,광주,11,밀양
0,전국,1990-07-27,1.7,23.3,홍천,23.3,홍천
0,전국,1990-07-26,6.3,41.3,의성,37,의성
0,전국,1990-07-25,9.1,62,강화,32.5,보령
0,전국,1990-07-24,9.5,100.8,철원,54.5,"인천,강화"
0,전국,1990-07-23,1.6,32,강화,9.8,원주
0,전국,1990-07-22,0.3,6.8,철원,5.4,철원
0,전국,1990-07-21,3.6,45.7,홍천,21.5,홍천
0,전국,1990-07-20,3.2,46.5,강화,31.5,강화
0,전국,1990-07-19,7.9,45.6,거창,23.5,거창
0,전국,1990-07-18,35.5,111,서울,59.6,서울
0,전국,1990-07-17,14.4,73,양평,55.1,원주
0,전국,1990-07-16,23.8,79.7,보은,52,부여
0,전국,1990-07-15,20.6,121.2,완도,45.5,거창
0,전국,1990-07-14,44.6,117.5,창원,28.4,원주
0,전국,1990-07-13,0.1,2.6,대관령,2.6,대관령
0,전국,1990-07-12,8.7,95.2,양평,37.5,양평
0,전국,1990-07-11,38.1,134.5,철원,51.8,봉화
0,전국,1990-07-10,0.7,11.7,제주,6.5,제주
0,전국,1990-07-09,0.2,6.5,추풍령,6.5,추풍령
0,전국,1990-07-08,2.7,22.5,양평,12.5,양평
0,전국,1990-07-07,3.6,59,춘천,23,춘천
0,전국,1990-07-06,1.9,41.3,구미,31.5,구미
0,전국,1990-07-05,0,0,서귀포,0,서귀포
0,전국,1990-07-04,0.1,3.5,인제,3.5,인제
0,전국,1990-07-03,2.7,7.8,충주,4.1,대구
0,전국,1990-07-02,17.4,69.5,남해,14.2,완도
0,전국,1990-07-01,6.4,195.7,서귀포,37.2,서귀포
0,전국,1990-06-30,0.5,51,"성산,성산포",8.5,"성산,성산포"
0,전국,1990-06-29,6.1,71.3,서귀포,21.4,서귀포
0,전국,1990-06-28,6.3,90.5,제주,27.5,제주
0,전국,1990-06-27,6.6,42.8,고흥,20,고흥
0,전국,1990-06-26,4.6,33.1,관악산,13.8,울릉도
0,전국,1990-06-25,64.2,166.6,장흥,23,남해
0,전국,1990-06-24,34.6,151,홍천,57.5,홍천
0,전국,1990-06-23,7,96,천안,37,천안
0,전국,1990-06-22,3.6,32,대전,26.6,대전
0,전국,1990-06-21,33.6,100,양평,27.8,철원
0,전국,1990-06-20,28.8,127.9,남원,26.2,청주
0,전국,1990-06-19,52.1,141,강화,69,강화
0,전국,1990-06-18,6.8,147,강화,38.5,강화
0,전국,1990-06-17,0,,,,
0,전국,1990-06-16,10.3,67.4,안동,42.5,추풍령
0,전국,1990-06-15,16.5,55,장흥,27.3,원주
0,전국,1990-06-14,0.4,16.5,해남,16.5,해남
0,전국,1990-06-13,0.4,12,보은,12,보은
0,전국,1990-06-12,0.2,8.5,철원,3.5,강화
0,전국,1990-06-11,0,0.6,충주,0.5,"충주,서산,강화,천안"
0,전국,1990-06-10,1.2,17.3,제천,9.5,천안
0,전국,1990-06-09,0.8,7.5,철원,3,인천
0,전국,1990-06-08,29.9,75.9,울진,21,남해
0,전국,1990-06-07,0,,,,
0,전국,1990-06-06,0,0,"속초,강릉",0,"속초,강릉"
0,전국,1990-06-05,0,0.1,속초,0.1,속초
0,전국,1990-06-04,0,1.6,제주,1,거제
0,전국,1990-06-03,0,,,,
0,전국,1990-06-02,0,,,,
0,전국,1990-06-01,0.2,4.7,철원,1.6,원주
0,전국,1990-05-31,16.4,55.7,남해,14,고흥
0,전국,1990-05-30,5.5,52.4,서귀포,22,안동
0,전국,1990-05-29,0,,,,
0,전국,1990-05-28,0,0,"속초,서울,장흥",0,"속초,서울,장흥"
0,전국,1990-05-27,0,0,이천,0,이천
0,전국,1990-05-26,0,,,,
0,전국,1990-05-25,0.3,4.7,대관령,3.7,영덕
0,전국,1990-05-24,2.2,22,수원,20,수원
0,전국,1990-05-23,0.7,12,울릉도,9.8,울릉도
0,전국,1990-05-22,0,0,"서귀포,임실",0,"서귀포,임실"
0,전국,1990-05-21,0,0,인제,0,인제
0,전국,1990-05-20,2,10.1,장흥,10.1,장흥
0,전국,1990-05-19,0.4,3.7,광주,2,광주
0,전국,1990-05-18,10.1,53.9,울릉도,8,울릉도
0,전국,1990-05-17,16.4,44.7,고흥,10.5,서귀포
0,전국,1990-05-16,0,1.8,제주,1,제주
0,전국,1990-05-15,0,0.2,창원,1.5,부산
0,전국,1990-05-14,4.1,35.8,봉화,21,봉화
0,전국,1990-05-13,3.7,37.5,홍천,12,홍천
0,전국,1990-05-12,0,0.2,대관령,0.2,대관령
0,전국,1990-05-11,4.3,62.8,춘천,28,춘천
0,전국,1990-05-10,0.9,20,철원,11.8,철원
0,전국,1990-05-09,0,,,,
0,전국,1990-05-08,0.4,11.2,제천,9,제천
0,전국,1990-05-07,8.4,55.6,대구,45.9,대구
0,전국,1990-05-06,0,,,,
0,전국,1990-05-05,0,0,서울,0,서울
0,전국,1990-05-04,1.1,5,밀양,3,밀양
0,전국,1990-05-03,13.9,53,거제,13,거제
0,전국,1990-05-02,8.8,44.5,거제,9,서귀포
0,전국,1990-05-01,13.3,71,서귀포,14.7,서귀포
0,전국,1990-04-30,0,0,고산,0,고산
0,전국,1990-04-29,0,0,"부산,목포,진주,해남",0,"목포,해남"
0,전국,1990-04-28,8.6,42.8,서산,18.6,관악산
0,전국,1990-04-27,0.3,8.2,충주,8.2,충주
0,전국,1990-04-26,0,0.1,속초,0.1,속초
0,전국,1990-04-25,0,3.4,철원,3.4,철원
0,전국,1990-04-24,0,,,,
0,전국,1990-04-23,1.1,13.8,속초,5.6,울릉도
0,전국,1990-04-22,15.6,35,거제,6.5,"전주,구미"
0,전국,1990-04-21,0,3.8,"성산,성산포",3.3,"성산,성산포"
0,전국,1990-04-20,9.9,46.3,남해,12.5,"성산,성산포"
0,전국,1990-04-19,0,6,서귀포,2.7,서귀포
0,전국,1990-04-18,0,1,남해,0.5,"여수,남해"
0,전국,1990-04-17,0.4,4.7,대관령,2,산청
0,전국,1990-04-16,1.7,14,삼척,5.5,보령
0,전국,1990-04-15,0.2,4,삼척,2,삼척
0,전국,1990-04-14,2.8,11.4,이천,4,"부안,정읍,장수"
0,전국,1990-04-13,0.6,5,울릉도,3.4,서울
0,전국,1990-04-12,47.3,171.5,남해,25.6,창원
0,전국,1990-04-11,1.2,58.3,서귀포,12.5,서귀포
0,전국,1990-04-10,0,3.6,고산,1.4,고산
0,전국,1990-04-09,0,,,,
0,전국,1990-04-08,0,0.5,속초,0.5,속초
0,전국,1990-04-07,9.3,29.2,거제,10.1,완도
0,전국,1990-04-06,0,0,"고산,부안",0,"고산,부안"
0,전국,1990-04-05,0,0.3,울릉도,0.2,울릉도
0,전국,1990-04-04,0.8,13,강릉,7.5,강릉
0,전국,1990-04-03,6.8,29,거제,10.1,통영
0,전국,1990-04-02,0,,,,
0,전국,1990-04-01,0,,,,
0,전국,1990-03-31,0,1.1,원주,,
0,전국,1990-03-30,0.6,4.8,대전,1.2,고흥
0,전국,1990-03-29,6.7,18.4,전주,2,"고흥,합천"
0,전국,1990-03-28,20.7,47.3,서귀포,6,고흥
0,전국,1990-03-27,3.7,19.2,서귀포,5.2,목포
0,전국,1990-03-26,0,,,,
0,전국,1990-03-25,0,0,"광주,완도,제주,서귀포",0,"광주,제주"
0,전국,1990-03-24,4.6,18,대관령,6.7,제주
0,전국,1990-03-23,4.6,39.7,서귀포,5.5,여수
0,전국,1990-03-22,0,0.3,고산,0,"목포,제주"
0,전국,1990-03-21,0,0,"속초,대관령",,
0,전국,1990-03-20,0,,,,
0,전국,1990-03-19,0,,,,
0,전국,1990-03-18,0.1,26.1,울릉도,,
0,전국,1990-03-17,1,6.7,서울,0.4,광주
0,전국,1990-03-16,0,0.1,울릉도,,
0,전국,1990-03-15,0,,,,
0,전국,1990-03-14,6.7,20.9,통영,6.5,거제
0,전국,1990-03-13,0,,,,
0,전국,1990-03-12,2.5,34.4,관악산,0.3,울산
0,전국,1990-03-11,13.8,36,강화,10,거제
0,전국,1990-03-10,0,,,,
0,전국,1990-03-09,0,,,,
0,전국,1990-03-08,0,,,,
0,전국,1990-03-07,0.8,13.9,대관령,0,울산
0,전국,1990-03-06,0.1,3.5,속초,,
0,전국,1990-03-05,0,0,울릉도,,
0,전국,1990-03-04,0,,,,
0,전국,1990-03-03,0,3.8,고산,0.4,제주
0,전국,1990-03-02,0.2,4.5,속초,0.6,목포
0,전국,1990-03-01,1.5,19.4,"성산,성산포",1.4,광주
0,전국,1990-02-28,0.1,1.3,울진,0.2,울산
0,전국,1990-02-27,1.4,15.6,영덕,0.9,울산
0,전국,1990-02-26,0.8,11.2,울진,0.5,울산
0,전국,1990-02-25,2.7,20.8,"성산,성산포",2.8,제주
0,전국,1990-02-24,1.4,9.4,남원,1.5,제주
0,전국,1990-02-23,12.9,41.9,속초,5.6,부산
0,전국,1990-02-22,27.7,78,서귀포,8.5,"주암,합천"
0,전국,1990-02-21,0.1,15.4,서귀포,2.6,제주
0,전국,1990-02-20,0,0.6,제천,0,광주
0,전국,1990-02-19,13,41,울진,8.5,밀양
0,전국,1990-02-18,13.9,89.4,서귀포,4,고흥
0,전국,1990-02-17,0,0.1,안동,,
0,전국,1990-02-16,0.2,2.7,제주,1.8,제주
0,전국,1990-02-15,2.3,15,제주,3.5,제주
0,전국,1990-02-14,1.2,14.7,울산,3.9,울산
0,전국,1990-02-13,0.1,2.1,완도,1.5,제주
0,전국,1990-02-12,0,0.5,"보은,문경",,
0,전국,1990-02-11,0.3,4.5,철원,0.5,거제
0,전국,1990-02-10,20.8,43,거제,14.5,거제
0,전국,1990-02-09,0.1,3,울릉도,0.3,울산
0,전국,1990-02-08,3.3,19.2,영덕,2.5,거제
0,전국,1990-02-07,0,0,울릉도,,
0,전국,1990-02-06,0,0.5,남해,0.2,통영
0,전국,1990-02-05,0.1,1.2,속초,0,"거창,거제"
0,전국,1990-02-04,1.5,26.4,속초,0.9,부산
0,전국,1990-02-03,0,1.5,서귀포,0.8,제주
0,전국,1990-02-02,0,0.1,부산,0.1,부산
0,전국,1990-02-01,3.2,34.3,삼척,1.5,거제
0,전국,1990-01-31,9.2,64.3,강릉,2,거제
0,전국,1990-01-30,10.8,60.5,강릉,3.2,제주
0,전국,1990-01-29,6.8,17.8,제천,7.5,거제
0,전국,1990-01-28,2.4,15,서귀포,3.3,제주
0,전국,1990-01-27,0,4.7,울릉도,0,제주
0,전국,1990-01-26,0,6,울릉도,,
0,전국,1990-01-25,0,9.2,울릉도,,
0,전국,1990-01-24,0.3,6.3,울릉도,,
0,전국,1990-01-23,0.4,7.5,울릉도,,
0,전국,1990-01-22,0.9,3.9,청주,0,제주
0,전국,1990-01-21,0.4,5.1,인천,,
0,전국,1990-01-20,0,4.2,울릉도,,
0,전국,1990-01-19,0,2.9,서귀포,0,해남
0,전국,1990-01-18,1.5,20.3,"성산,성산포",3.8,제주
0,전국,1990-01-17,0,0,"서울,인천,관악산,강화",,
0,전국,1990-01-16,0,0.2,서산,,
0,전국,1990-01-15,0,10.2,"성산,성산포",1.5,제주
0,전국,1990-01-14,0,0.2,"관악산,서산,군산,이천",,
0,전국,1990-01-13,0,5.7,울릉도,0,제주
0,전국,1990-01-12,0,1,"울릉도,임실",0,"광주,목포,제주,해남"
0,전국,1990-01-11,0,0.6,"고산,서귀포",0.5,제주
0,전국,1990-01-10,7.2,24,속초,4.1,통영
0,전국,1990-01-09,5.1,29.6,"성산,성산포",5.2,광주
0,전국,1990-01-08,0.1,6.8,서귀포,0.7,제주
0,전국,1990-01-07,0,0.1,울릉도,,
0,전국,1990-01-06,0,1.5,울릉도,0.1,광주
0,전국,1990-01-05,2,9.7,천안,1,광주
0,전국,1990-01-04,0,,,,
0,전국,1990-01-03,0.1,48.9,울릉도,0,해남
0,전국,1990-01-02,0.2,1.5,관악산,0,해남
0,전국,1990-01-01,0.3,1.7,수원,0,"제주,해남,밀양"
0,전국,1989-12-31,0,7.6,울릉도,,
0,전국,1989-12-30,0.1,3,제주,1.8,제주
0,전국,1989-12-29,0.3,3.9,보령,1.3,제주
0,전국,1989-12-28,0,5.8,제주,3.6,제주
0,전국,1989-12-27,0.1,2,군산,0,해남
0,전국,1989-12-26,0,0.6,서산,0,"광주,제주"
0,전국,1989-12-25,0.1,1.8,수원,0,"서산,여수"
0,전국,1989-12-24,6.5,54.9,포항,1.5,"합천,밀양"
0,전국,1989-12-23,6.5,40.3,울산,9.1,울산
0,전국,1989-12-22,0,5.1,울릉도,,
0,전국,1989-12-21,0.1,42.8,울릉도,0.3,"서산,보령"
0,전국,1989-12-20,0.2,6.7,울릉도,0.2,"서산,천안"
0,전국,1989-12-19,1,19.2,포항,0.8,부산
0,전국,1989-12-18,2.3,32.5,삼척,4.8,울산
0,전국,1989-12-17,0,0.4,금산,,
0,전국,1989-12-16,0.1,1.2,서산,1,천안
0,전국,1989-12-15,0,,,,
0,전국,1989-12-14,1.5,16.2,울릉도,3.1,광주
0,전국,1989-12-13,1.8,18.2,울릉도,3.8,서산
0,전국,1989-12-12,1.9,26.5,울진,0.4,울산
0,전국,1989-12-11,0.3,2.6,서산,2.3,서산
0,전국,1989-12-10,0.1,2,관악산,0,양평
0,전국,1989-12-09,0,0.3,울릉도,,
0,전국,1989-12-08,0,15.2,울릉도,0,제주
0,전국,1989-12-07,1.1,5.5,제주,3.7,제주
0,전국,1989-12-06,0,1.2,울릉도,,
0,전국,1989-12-05,0,,,,
0,전국,1989-12-04,0,0,"수원,서산,보령,부여",0,"서산,보령"
0,전국,1989-12-03,0,0.2,보령,0.2,보령
0,전국,1989-12-02,0,0,"서울,대전,이천,제천",,
0,전국,1989-12-01,0,,,,
0,전국,1989-11-30,0,4,울릉도,0.4,제주
0,전국,1989-11-29,0.6,8.8,부안,1.5,해남
0,전국,1989-11-28,0.6,7.2,임실,0.6,제주
0,전국,1989-11-27,4.9,28.4,서산,9.7,서산
0,전국,1989-11-26,0,,,,
0,전국,1989-11-25,0,,,,
0,전국,1989-11-24,0,,,,
0,전국,1989-11-23,0,,,,
0,전국,1989-11-22,0,1.2,부안,0.5,남원
0,전국,1989-11-21,0,0,"서울,인천,수원",0,"서울,인천"
0,전국,1989-11-20,0,0.2,전주,0,서산
0,전국,1989-11-19,0,0.4,주암,,
0,전국,1989-11-18,1,10.8,관악산,1,"대전,부여,해남"
0,전국,1989-11-17,0.6,6.6,서울,5.6,서울
0,전국,1989-11-16,0,0,"제주,고산,서귀포",0,제주
0,전국,1989-11-15,0.2,3.3,울진,0.8,"울진,영덕"
0,전국,1989-11-14,2.2,46.1,울진,11.2,울진
0,전국,1989-11-13,0.5,8.3,서귀포,1.8,제주
0,전국,1989-11-12,2.5,23,서귀포,3,"장수,합천"
0,전국,1989-11-11,0,4.4,울릉도,4.4,울릉도
0,전국,1989-11-10,0,12.3,울릉도,3.5,울릉도
0,전국,1989-11-09,0.9,20.9,대관령,5.5,울릉도
0,전국,1989-11-08,10.8,48.6,울릉도,16.5,거제
0,전국,1989-11-07,3.8,18.5,수원,6.5,수원
0,전국,1989-11-06,20.2,86,부산,20.4,부산
0,전국,1989-11-05,21.6,102.7,관악산,17.5,강화
0,전국,1989-11-04,17.9,125.5,강화,23,강화
0,전국,1989-11-03,0.2,3.3,장흥,2.5,장흥
0,전국,1989-11-02,0,,,,
0,전국,1989-11-01,0.1,10.2,대관령,4.2,울릉도
0,전국,1989-10-31,9.1,41.7,장수,14.2,속초
0,전국,1989-10-30,0.1,1.5,천안,1.5,천안
0,전국,1989-10-29,0,,,,
0,전국,1989-10-28,0,3.8,제주,1.6,제주
0,전국,1989-10-27,0,0.1,완도,0.1,완도
0,전국,1989-10-26,0,0.4,춘천,0.4,춘천
0,전국,1989-10-25,0,,,,
0,전국,1989-10-24,0,,,,
0,전국,1989-10-23,0,,,,
0,전국,1989-10-22,0,,,,
0,전국,1989-10-21,0,0,안동,0,안동
0,전국,1989-10-20,0,0,안동,0,안동
0,전국,1989-10-19,2.9,22.3,인천,9.5,관악산
0,전국,1989-10-18,0,,,,
0,전국,1989-10-17,0,9.4,울릉도,2.7,울릉도
0,전국,1989-10-16,6.9,59.4,속초,14.5,속초
0,전국,1989-10-15,0,1.7,고산,1.3,고산
0,전국,1989-10-14,0,,,,
0,전국,1989-10-13,0.5,13.6,대관령,9.4,속초
0,전국,1989-10-12,5.6,29.7,철원,15.8,철원
0,전국,1989-10-11,2.7,21.9,전주,16.3,대구
0,전국,1989-10-10,0.6,14.8,서귀포,10.4,서귀포
0,전국,1989-10-09,0,,,,
0,전국,1989-10-08,0.1,3.5,삼척,2.5,삼척
0,전국,1989-10-07,1.8,48.2,속초,25.5,속초
0,전국,1989-10-06,0,,,,
0,전국,1989-10-05,0.6,12,강화,11,강화
0,전국,1989-10-04,0,0.6,"성산,성산포",0.6,"성산,성산포"
0,전국,1989-10-03,0.1,3.4,강릉,1.5,삼척
0,전국,1989-10-02,1.9,87.1,"성산,성산포",83.5,"성산,성산포"
0,전국,1989-10-01,1.2,45.4,강릉,17.7,강릉
0,전국,1989-09-30,0,,,,
0,전국,1989-09-29,0,2.5,태백,0.9,태백
0,전국,1989-09-28,0,0.5,밀양,0.5,밀양
0,전국,1989-09-27,9.1,35.4,대관령,12.6,서귀포
0,전국,1989-09-26,0,1,철원,0.8,고산
0,전국,1989-09-25,0.7,5.6,광주,5.2,광주
0,전국,1989-09-24,0.4,9.5,강화,9.5,강화
0,전국,1989-09-23,0,,,,
0,전국,1989-09-22,2.6,25,문경,24.5,문경
0,전국,1989-09-21,1.7,48.5,"성산,성산포",9,"성산,성산포"
0,전국,1989-09-20,0,0.5,울릉도,0.5,울릉도
0,전국,1989-09-19,0,0.8,울릉도,0.8,울릉도
0,전국,1989-09-18,0.4,11.3,대관령,2.9,태백
0,전국,1989-09-17,25.6,222.5,강화,47.2,여수
0,전국,1989-09-16,7.3,47.8,목포,38.7,목포
0,전국,1989-09-15,35.5,92.7,장흥,41.3,장흥
0,전국,1989-09-14,28.5,114.9,보령,28,제천
0,전국,1989-09-13,12.8,56.9,남원,27,해남
0,전국,1989-09-12,2.3,25.3,부산,8.4,철원
0,전국,1989-09-11,8.3,51.6,임실,23.9,창원
0,전국,1989-09-10,5.8,66.2,창원,30,"성산,성산포"
0,전국,1989-09-09,28.8,117,남해,59.7,서귀포
0,전국,1989-09-08,26.4,188.5,제주,36.5,제주
0,전국,1989-09-07,0.1,2,포항,0.9,울진
0,전국,1989-09-06,1.6,29,제천,28,제천
0,전국,1989-09-05,1.5,18.7,정읍,17.5,정읍
0,전국,1989-09-04,0,,,,
0,전국,1989-09-03,0,1.5,태백,1.5,태백
0,전국,1989-09-02,0,0.7,수원,0.7,수원
0,전국,1989-09-01,4,66.9,이천,30,이천
0,전국,1989-08-31,0,2.7,제주,2.4,제주
0,전국,1989-08-30,8.8,57.5,포항,49.5,포항
0,전국,1989-08-29,38.7,143.5,산청,65,산청
0,전국,1989-08-28,1.3,56.5,밀양,56,밀양
0,전국,1989-08-27,0.4,60.8,관악산,39.8,관악산
0,전국,1989-08-26,0.9,28.4,광주,28.2,광주
0,전국,1989-08-25,0,2.1,제주,1.7,제주
0,전국,1989-08-24,0.1,4.5,고산,4.5,고산
0,전국,1989-08-23,4.8,53.3,울릉도,27.3,진주
0,전국,1989-08-22,48.3,200.8,진주,67,"진주,고흥"
0,전국,1989-08-21,51.7,250.6,주암,61,주암
0,전국,1989-08-20,21.7,78.5,장흥,57.2,광주
0,전국,1989-08-19,0.1,5.3,서산,5.3,서산
0,전국,1989-08-18,0.6,7,부안,6,부안
0,전국,1989-08-17,0.1,13.1,대관령,4.7,대관령
0,전국,1989-08-16,0,0.5,삼척,0.5,삼척
0,전국,1989-08-15,0,0,포항,0,포항
0,전국,1989-08-14,2.8,81.5,광주,53.5,광주
0,전국,1989-08-13,11.9,75,해남,35.5,완도
0,전국,1989-08-12,11.1,67.8,서울,36.8,서울
0,전국,1989-08-11,6.7,195.5,강화,102,강화
0,전국,1989-08-10,0,,,,
0,전국,1989-08-09,0.1,2.4,부여,2.4,부여
0,전국,1989-08-08,0.1,11.2,충주,11,충주
0,전국,1989-08-07,0.2,3.5,포항,1.7,포항
0,전국,1989-08-06,0,0.5,강릉,0.2,강릉
0,전국,1989-08-05,0,,,,
0,전국,1989-08-04,0.2,40.3,고산,19.9,고산
0,전국,1989-08-03,7.6,195.1,대관령,23.8,대관령
0,전국,1989-08-02,2.2,30.2,울릉도,9.3,대관령
0,전국,1989-08-01,0,0.7,태백,0.7,태백
0,전국,1989-07-31,0.1,3,강화,3,강화
0,전국,1989-07-30,0.3,11.2,봉화,11.2,봉화
0,전국,1989-07-29,30.8,140.5,부산,47.5,부산
0,전국,1989-07-28,18.3,221,거제,48,거제
0,전국,1989-07-27,27.8,103.8,남원,38,남원
0,전국,1989-07-26,42.5,169.3,태백,52,제천
0,전국,1989-07-25,72.2,335.6,광주,89.5,충주
0,전국,1989-07-24,3.1,31.9,철원,24.7,철원
0,전국,1989-07-23,0.5,16.1,장흥,15,장흥
0,전국,1989-07-22,0,18.6,이천,18.6,이천
0,전국,1989-07-21,7.1,82.5,양평,40,양평
0,전국,1989-07-20,10.1,100.3,철원,55.6,철원
0,전국,1989-07-19,0,1.1,원주,1.6,철원
0,전국,1989-07-18,0,0.6,속초,0.3,속초
0,전국,1989-07-17,1.2,17.5,양평,12.5,양평
0,전국,1989-07-16,20.3,145.6,대전,56.5,남원
0,전국,1989-07-15,25.8,107.2,보령,43.5,산청
0,전국,1989-07-14,0,2,보은,2,보은
0,전국,1989-07-13,0.1,0.8,울산,0.8,울산
0,전국,1989-07-12,11,35.6,장흥,24,장흥
0,전국,1989-07-11,33.4,91,남원,37,남원
0,전국,1989-07-10,0,1,서귀포,0.7,서귀포
0,전국,1989-07-09,8.8,39.8,서귀포,19.8,전주
0,전국,1989-07-08,31.6,145,남해,45,"성산,성산포"
0,전국,1989-07-07,0,0.1,금산,0.1,금산
